symbol,bids,asks,timestamp,Mid_Price,Quoted_Spread,First_Layer_Liquidity
ETHBTC,"[['0.06249000', '10.31910000']]","[['0.06258000', '28.74770000'], ['0.06259000', '36.89620000'], ['0.06260000', '71.26720000'], ['0.06261000', '72.25960000'], ['0.06267000', '59.97730000']]",1693387080336,0.062535,8.99999999999998e-05,39.0668
ETHBTC,"[['0.06241000', '84.27520000']]","[['0.06261000', '46.85210000'], ['0.06268000', '6.71560000'], ['0.06269000', '43.17560000'], ['0.06317000', '8.91880000']]",1693387081336,0.06251,0.0001999999999999988,131.1273
ETHBTC,"[['0.06256000', '99.65410000'], ['0.06255000', '49.82590000'], ['0.06250000', '73.52130000'], ['0.06241000', '84.27520000'], ['0.06132000', '6.64520000']]","[['0.06258000', '22.92270000'], ['0.06259000', '42.72110000'], ['0.06261000', '72.26720000'], ['0.06266000', '37.48380000'], ['0.06267000', '60.66370000'], ['0.06317000', '9.91880000']]",1693387082336,0.06257,1.9999999999992246e-05,122.57679999999999
ETHBTC,"[['0.06257000', '59.56790000'], ['0.06256000', '95.60570000'], ['0.06163000', '5.94370000'], ['0.06132000', '6.71190000'], ['0.05631000', '0.87330000']]",[],1693387084336,,,
ETHBTC,[],"[['0.06261000', '46.85210000'], ['0.06262000', '46.93170000']]",1693387085336,,,
ETHBTC,"[['0.06257000', '56.33330000'], ['0.06256000', '41.92940000'], ['0.06255000', '50.84500000'], ['0.06254000', '27.09700000'], ['0.06251000', '45.68490000'], ['0.06235000', '4.05520000']]","[['0.06258000', '45.60160000'], ['0.06259000', '20.26020000'], ['0.06260000', '71.28650000'], ['0.06261000', '46.83160000'], ['0.06297000', '5.29800000']]",1693387086336,0.06257499999999999,9.999999999996123e-06,101.9349
ETHBTC,"[['0.06257000', '59.39280000'], ['0.06256000', '38.86990000'], ['0.06241000', '84.27520000'], ['0.06157000', '24.33570000']]","[['0.06264000', '57.80230000'], ['0.06266000', '38.17020000'], ['0.06267000', '59.97730000'], ['0.06317000', '9.91880000']]",1693387087336,0.062605,7.000000000000062e-05,117.1951
ETHBTC,"[['0.06256000', '84.16780000'], ['0.06157000', '24.33400000']]","[['0.06258000', '39.77620000'], ['0.06259000', '26.08530000'], ['0.06348000', '22.20270000'], ['0.06349000', '19.54010000'], ['0.06369000', '29.53130000'], ['0.06448000', '4.55510000']]",1693387088336,0.06257,1.9999999999992246e-05,123.944
ETHBTC,"[['0.06257000', '76.39370000'], ['0.06256000', '82.36830000'], ['0.06255000', '48.27000000'], ['0.06254000', '36.11110000'], ['0.06252000', '34.43370000'], ['0.06250000', '64.32130000'], ['0.06248000', '35.91610000'], ['0.06238000', '5.53800000']]","[['0.06258000', '0.09000000'], ['0.06259000', '33.70130000'], ['0.06260000', '45.74390000'], ['0.06261000', '30.05540000'], ['0.06262000', '49.74970000'], ['0.06263000', '38.42870000'], ['0.06264000', '55.30500000'], ['0.06266000', '43.18360000']]",1693387089336,0.06257499999999999,9.999999999996123e-06,76.4837
ETHBTC,"[['0.06257000', '76.39370000'], ['0.06255000', '47.96010000'], ['0.06247000', '112.71150000'], ['0.06241000', '31.17720000'], ['0.06157000', '24.33570000']]","[['0.06258000', '0.09000000'], ['0.06259000', '43.98610000'], ['0.06260000', '34.53050000'], ['0.06261000', '32.33200000'], ['0.06266000', '52.68360000'], ['0.06269000', '6.27360000'], ['0.06270000', '99.10370000']]",1693387090336,0.06257499999999999,9.999999999996123e-06,76.4837
ETHBTC,"[['0.06258000', '72.35350000'], ['0.06257000', '33.94290000'], ['0.06256000', '83.30690000'], ['0.06255000', '30.36010000'], ['0.06253000', '20.35120000'], ['0.06252000', '34.28370000'], ['0.06251000', '36.68640000'], ['0.06250000', '63.24340000'], ['0.06247000', '107.26660000'], ['0.06183000', '4.66700000'], ['0.06157000', '24.33400000'], ['0.06112000', '2.62420000']]","[['0.06258000', '0.00000000'], ['0.06259000', '42.73250000'], ['0.06260000', '33.87430000'], ['0.06261000', '33.37930000'], ['0.06262000', '50.38690000'], ['0.06334000', '4.03740000']]",1693387091336,,,
ETHBTC,"[['0.06258000', '71.35350000'], ['0.06257000', '34.94290000'], ['0.06256000', '92.89770000'], ['0.06255000', '30.79710000'], ['0.06254000', '35.67410000'], ['0.06253000', '58.93560000'], ['0.06252000', '34.43370000'], ['0.06250000', '82.39160000'], ['0.06246000', '4.23660000'], ['0.06218000', '82.85960000'], ['0.06217000', '1.22250000'], ['0.06216000', '1.60030000'], ['0.06213000', '5.23440000']]","[['0.06259000', '46.93090000'], ['0.06260000', '27.11180000'], ['0.06262000', '73.66600000'], ['0.06265000', '6.08040000'], ['0.06266000', '50.18630000']]",1693387092336,0.062585,1.0000000000010001e-05,118.2844
ETHBTC,"[['0.06257000', '35.25200000'], ['0.06158000', '8.49710000']]","[['0.06261000', '36.07440000'], ['0.06266000', '49.49990000'], ['0.06269000', '6.96000000']]",1693387093336,0.06259,3.999999999999837e-05,71.3264
ETHBTC,"[['0.06258000', '59.15390000'], ['0.06257000', '34.35950000'], ['0.06256000', '56.94110000'], ['0.06255000', '31.49010000'], ['0.06241000', '81.27520000'], ['0.06239000', '7.36320000']]","[['0.06259000', '47.65690000'], ['0.06260000', '35.20300000'], ['0.06261000', '27.55680000'], ['0.06262000', '74.56060000'], ['0.06264000', '57.82110000'], ['0.06266000', '46.98380000'], ['0.06269000', '43.86200000'], ['0.06317000', '8.91880000']]",1693387094336,0.062585,1.0000000000010001e-05,106.8108
ETHBTC,"[['0.06257000', '38.14050000'], ['0.06250000', '91.79160000'], ['0.06241000', '84.27520000'], ['0.06239000', '3.58220000'], ['0.06158000', '8.49710000']]","[['0.06260000', '36.20300000'], ['0.06261000', '30.34060000'], ['0.06263000', '39.06740000'], ['0.06317000', '9.91880000']]",1693387095336,0.062585,3.0000000000002247e-05,74.3435
ETHBTC,"[['0.06256000', '102.23180000'], ['0.06235000', '4.05520000']]","[['0.06261000', '39.84060000'], ['0.06266000', '37.48380000'], ['0.06297000', '5.29800000']]",1693387096336,0.062585,4.999999999999449e-05,142.07240000000002
ETHBTC,"[['0.06112000', '2.66350000']]",[],1693387097337,,,
ETHBTC,[],"[['0.06261000', '66.78960000'], ['0.06262000', '51.28150000'], ['0.06264000', '57.82110000'], ['0.06268000', '7.40200000'], ['0.06269000', '43.17560000']]",1693387098337,,,
ETHBTC,"[['0.06158000', '8.49710000']]","[['0.06317000', '8.91880000']]",1693387100337,0.062375,0.0015900000000000011,17.4159
ETHBTC,"[['0.06256000', '101.46160000'], ['0.06255000', '32.84230000'], ['0.06254000', '35.09210000'], ['0.06241000', '84.27520000']]",[],1693387101337,,,
ETHBTC,"[['0.06252000', '31.45130000'], ['0.06249000', '13.74900000'], ['0.06241000', '31.17720000']]","[['0.06269000', '6.27360000'], ['0.06317000', '9.91880000']]",1693387102337,0.062605,0.0001699999999999896,37.7249
ETHBTC,"[['0.06258000', '49.00780000'], ['0.06257000', '34.84050000'], ['0.06256000', '102.46160000'], ['0.06254000', '30.49210000'], ['0.06252000', '26.85130000'], ['0.06251000', '37.09780000'], ['0.06250000', '100.99160000'], ['0.06248000', '38.21610000']]","[['0.06261000', '67.29080000'], ['0.06269000', '15.50490000']]",1693387104337,0.062595,3.0000000000002247e-05,116.29860000000001
ETHBTC,"[['0.06241000', '84.27520000'], ['0.06158000', '8.49710000']]","[['0.06269000', '52.40690000']]",1693387105337,0.06255,0.00027999999999999553,136.6821
ETHBTC,"[['0.06258000', '52.09690000'], ['0.06257000', '31.51550000'], ['0.06241000', '81.27520000'], ['0.06235000', '4.05520000'], ['0.06158000', '8.50560000'], ['0.05632000', '0.45830000']]","[['0.06297000', '5.29800000'], ['0.06315000', '49.31170000'], ['0.06317000', '8.91880000']]",1693387106337,0.062775,0.00039000000000000146,57.3949
ETHBTC,"[['0.06240000', '108.29980000'], ['0.06158000', '8.49710000']]",[],1693387107337,,,
ETHBTC,"[['0.06258000', '48.92240000'], ['0.06257000', '26.91640000'], ['0.06256000', '55.39260000'], ['0.06255000', '38.66990000'], ['0.06239000', '7.36320000']]","[['0.06259000', '48.75000000'], ['0.06260000', '30.42110000'], ['0.06261000', '67.27280000'], ['0.06267000', '64.41340000'], ['0.06268000', '4.08910000']]",1693387111337,0.062585,1.0000000000010001e-05,97.67240000000001
ETHBTC,"[['0.06257000', '35.74580000'], ['0.06256000', '86.90100000'], ['0.06240000', '105.29980000'], ['0.06239000', '3.58220000'], ['0.06158000', '8.49710000']]","[['0.06259000', '47.75000000'], ['0.06260000', '31.42110000'], ['0.06315000', '48.31170000']]",1693387112337,0.06258,2.0000000000006124e-05,83.4958
ETHBTC,"[['0.06240000', '108.29980000']]","[['0.06315000', '49.31170000']]",1693387113337,0.062775,0.0007500000000000007,157.6115
ETHBTC,"[['0.06257000', '31.69740000'], ['0.06256000', '90.94940000'], ['0.06241000', '28.17720000']]","[['0.06269000', '15.50490000']]",1693387114337,0.06262999999999999,0.00011999999999999511,47.202299999999994
ETHBTC,"[['0.06254000', '27.97600000'], ['0.06252000', '29.36740000'], ['0.06111000', '137.76180000']]",[],1693387115337,,,
ETHBTC,"[['0.06258000', '52.00770000'], ['0.06257000', '27.46710000'], ['0.06256000', '91.94940000'], ['0.06235000', '4.05520000']]","[['0.06297000', '5.29800000']]",1693387117338,0.062775,0.00039000000000000146,57.3057
ETHBTC,"[['0.06241000', '81.27520000'], ['0.06240000', '108.29980000'], ['0.06105000', '8.07250000'], ['0.06104000', '3.55020000']]","[['0.06269000', '52.40690000'], ['0.06315000', '48.31170000']]",1693387118338,0.06255,0.00027999999999999553,133.6821
ETHBTC,[],"[['0.06315000', '49.31170000']]",1693387119338,,,
ETHBTC,"[['0.06257000', '27.67790000']]","[['0.06259000', '47.15000000']]",1693387120338,0.06258,2.0000000000006124e-05,74.8279
ETHBTC,"[['0.06257000', '28.67790000'], ['0.06256000', '96.77690000'], ['0.06255000', '32.84230000'], ['0.05632000', '0.45830000']]","[['0.06259000', '46.95000000']]",1693387121338,0.06258,2.0000000000006124e-05,75.62790000000001
ETHBTC,[],"[['0.06259000', '46.15000000'], ['0.06260000', '33.82110000']]",1693387122338,,,
ETHBTC,"[['0.06257000', '32.72630000'], ['0.06256000', '92.72850000']]",[],1693387123338,,,
ETHBTC,"[['0.06258000', '51.88050000'], ['0.06255000', '32.14930000'], ['0.06253000', '56.93790000'], ['0.06240000', '105.29980000']]","[['0.06263000', '38.42870000'], ['0.06265000', '4.08270000']]",1693387124338,0.062605,5.000000000000837e-05,90.3092
ETHBTC,"[['0.06240000', '108.29980000'], ['0.06158000', '8.49710000']]","[['0.06315000', '49.31170000']]",1693387125338,0.062775,0.0007500000000000007,157.6115
ETHBTC,"[['0.06241000', '28.17720000']]","[['0.06269000', '15.50490000']]",1693387126338,0.06255,0.00027999999999999553,43.6821
ETHBTC,"[['0.06258000', '50.93670000'], ['0.06235000', '4.05520000']]","[['0.06297000', '5.29800000']]",1693387127338,0.062775,0.00039000000000000146,56.234700000000004
ETHBTC,"[['0.06257000', '28.67790000'], ['0.06256000', '96.77690000']]",[],1693387128338,,,
ETHBTC,"[['0.06257000', '28.46710000'], ['0.06256000', '90.94940000'], ['0.06255000', '37.97690000'], ['0.06241000', '81.27520000']]","[['0.06269000', '52.40690000']]",1693387129338,0.06262999999999999,0.00011999999999999511,80.874
ETHBTC,"[['0.06258000', '49.93670000'], ['0.06257000', '27.67790000'], ['0.06256000', '91.94940000']]",[],1693387130338,,,
ETHBTC,"[['0.06258000', '50.35300000'], ['0.06257000', '27.46710000']]","[['0.06259000', '46.11590000']]",1693387131338,0.062585,1.0000000000010001e-05,96.4689
ETHBTC,"[['0.06258000', '49.93670000'], ['0.06248000', '37.84980000']]","[['0.06259000', '46.11590000']]",1693387132338,0.062585,1.0000000000010001e-05,96.05260000000001
ETHBTC,"[['0.06257000', '28.46710000'], ['0.06256000', '90.94940000'], ['0.06255000', '38.72970000'], ['0.06253000', '58.93560000']]","[['0.06264000', '59.81880000'], ['0.06284000', '71.72180000']]",1693387133338,0.062605,7.000000000000062e-05,88.2859
ETHBTC,"[['0.06258000', '49.80960000'], ['0.06249000', '14.11530000']]","[['0.06285000', '7.21840000']]",1693387134338,0.06271499999999999,0.00027000000000000635,57.028000000000006
ETHBTC,"[['0.06149000', '3.27550000'], ['0.06145000', '3.39320000']]",[],1693387135339,,,
ETHBTC,"[['0.06256000', '54.39260000'], ['0.06255000', '72.35180000']]",[],1693387136339,,,
ETHBTC,"[['0.06235000', '4.05520000'], ['0.06158000', '8.49880000']]","[['0.06297000', '5.29800000']]",1693387137339,0.06266,0.0006199999999999956,9.353200000000001
ETHBTC,"[['0.06257000', '28.46710000'], ['0.06241000', '28.17720000'], ['0.06158000', '8.49880000']]","[['0.06269000', '15.50490000']]",1693387138339,0.06262999999999999,0.00011999999999999511,43.971999999999994
ETHBTC,"[['0.06256000', '87.50690000'], ['0.06255000', '38.72970000'], ['0.06252000', '33.95490000'], ['0.06249000', '10.68540000'], ['0.06158000', '8.49710000']]",[],1693387139339,,,
ETHBTC,"[['0.06258000', '49.80960000'], ['0.06257000', '31.51550000'], ['0.06256000', '90.28620000'], ['0.06255000', '32.90210000']]","[['0.06260000', '33.82110000'], ['0.06261000', '67.27280000'], ['0.06267000', '65.09980000'], ['0.06268000', '3.40270000']]",1693387140339,0.06259,2.0000000000006124e-05,83.6307
ETHBTC,"[['0.06256000', '57.17190000'], ['0.06255000', '66.26300000'], ['0.06241000', '81.27520000']]","[['0.06269000', '52.40690000']]",1693387143339,0.062625,0.00012999999999999123,109.5788
ETHBTC,"[['0.06230000', '114.73840000']]","[['0.06267000', '64.41340000'], ['0.06268000', '4.08910000']]",1693387144339,0.062485,0.00037000000000000227,179.15179999999998
ETHBTC,"[['0.06256000', '90.75620000'], ['0.06255000', '32.90210000']]","[['0.06260000', '33.80300000'], ['0.06261000', '67.29450000']]",1693387145339,0.06258,3.999999999999837e-05,124.5592
ETHBTC,"[['0.06256000', '57.17190000']]",[],1693387146339,,,
ETHBTC,"[['0.06257000', '31.72640000'], ['0.06235000', '4.05520000']]","[['0.06297000', '5.29800000']]",1693387147339,0.06276999999999999,0.0003999999999999976,37.0244
ETHBTC,"[['0.06256000', '57.17190000']]","[['0.06349000', '19.47090000'], ['0.06350000', '225.92970000'], ['0.06448000', '4.55510000']]",1693387148339,0.063025,0.0009300000000000003,76.6428
ETHBTC,"[['0.06257000', '32.72640000'], ['0.06256000', '56.17190000']]","[['0.06259000', '46.20600000']]",1693387149339,0.06258,2.0000000000006124e-05,78.9324
ETHBTC,"[['0.06241000', '28.17720000'], ['0.06176000', '7.88530000']]","[['0.06269000', '15.50490000']]",1693387150339,0.06255,0.00027999999999999553,43.6821
ETHBTC,"[['0.06158000', '8.49710000']]","[['0.06266000', '38.17020000'], ['0.06268000', '3.40270000'], ['0.06284000', '71.78680000']]",1693387151339,0.062119999999999995,0.0010799999999999907,46.6673
ETHBTC,"[['0.06258000', '52.80230000'], ['0.06256000', '51.98240000'], ['0.06255000', '67.29280000'], ['0.06215000', '1.06990000'], ['0.06176000', '8.22470000'], ['0.06158000', '8.49880000']]","[['0.06261000', '63.51070000'], ['0.06262000', '51.28150000']]",1693387152340,0.062595,3.0000000000002247e-05,116.313
ETHBTC,"[['0.06241000', '81.27520000'], ['0.06158000', '8.49710000']]","[['0.06259000', '48.92470000'], ['0.06260000', '31.11260000'], ['0.06269000', '52.40690000']]",1693387153340,0.0625,0.00018000000000000654,130.1999
ETHBTC,"[['0.06240000', '105.29980000'], ['0.06216000', '1.61330000'], ['0.06112000', '2.62420000']]","[['0.06260000', '34.89480000']]",1693387154340,0.0625,0.00020000000000000573,140.1946
ETHBTC,"[['0.06239000', '6.58220000'], ['0.06158000', '8.49880000']]","[['0.06314000', '4.38070000'], ['0.06315000', '48.31170000']]",1693387155340,0.062765,0.0007500000000000007,10.962900000000001
ETHBTC,"[['0.06158000', '8.49710000']]",[],1693387156340,,,
ETHBTC,"[['0.06235000', '4.05520000'], ['0.06158000', '8.49880000']]","[['0.06297000', '5.29800000']]",1693387157340,0.06266,0.0006199999999999956,9.353200000000001
ETHBTC,"[['0.06258000', '52.73460000'], ['0.06256000', '87.40240000'], ['0.06255000', '32.90210000'], ['0.06158000', '8.49710000']]","[['0.06259000', '48.91420000'], ['0.06266000', '37.48380000'], ['0.06268000', '4.08910000']]",1693387158340,0.062585,1.0000000000010001e-05,101.6488
ETHBTC,"[['0.06258000', '52.73460000']]","[['0.06261000', '49.79760000'], ['0.06262000', '81.85540000']]",1693387159340,0.062595,3.0000000000002247e-05,102.5322
ETHBTC,"[['0.06258000', '53.19230000'], ['0.06256000', '86.94590000'], ['0.06239000', '3.58220000']]",[],1693387160340,,,
ETHBTC,"[['0.06238000', '8.53800000'], ['0.06112000', '2.66350000']]","[['0.06314000', '4.38070000']]",1693387161340,0.06276,0.0007600000000000037,12.918700000000001
ETHBTC,"[['0.06241000', '28.17720000']]","[['0.06269000', '15.50490000']]",1693387162340,0.06255,0.00027999999999999553,43.6821
ETHBTC,"[['0.06158000', '8.49710000']]",[],1693387164340,,,
ETHBTC,"[['0.06241000', '81.27520000']]","[['0.06269000', '52.40690000']]",1693387165340,0.06255,0.00027999999999999553,133.6821
ETHBTC,"[['0.06238000', '5.53800000']]","[['0.06314000', '3.43220000']]",1693387166340,0.06276,0.0007600000000000037,8.9702
ETHBTC,"[['0.06238000', '8.53800000'], ['0.06158000', '8.49880000']]","[['0.06314000', '3.43220000']]",1693387167340,0.06276,0.0007600000000000037,11.9702
ETHBTC,"[['0.06257000', '31.72640000'], ['0.06256000', '87.94590000'], ['0.06235000', '4.05520000'], ['0.06158000', '8.49710000']]","[['0.06259000', '48.87110000'], ['0.06297000', '5.29800000']]",1693387168340,0.06258,2.0000000000006124e-05,80.5975
ETHBTC,[],"[['0.06259000', '48.82710000']]",1693387169340,,,
ETHBTC,[],"[['0.06259000', '48.78310000']]",1693387170340,,,
ETHBTC,"[['0.06258000', '53.19230000']]","[['0.06259000', '48.73790000'], ['0.06262000', '80.96080000']]",1693387171341,0.062585,1.0000000000010001e-05,101.93020000000001
ETHBTC,"[['0.06238000', '5.53800000'], ['0.06158000', '8.50220000']]","[['0.06259000', '48.69390000'], ['0.06314000', '2.43220000']]",1693387172341,0.062485,0.0002100000000000088,54.231899999999996
ETHBTC,"[['0.06258000', '58.20140000'], ['0.06257000', '32.72640000'], ['0.06256000', '86.94590000'], ['0.06238000', '8.53800000'], ['0.06158000', '8.49710000']]","[['0.06259000', '48.57330000'], ['0.06314000', '3.43220000']]",1693387173341,0.062585,1.0000000000010001e-05,106.7747
ETHBTC,"[['0.06250000', '101.99160000'], ['0.06247000', '106.26660000'], ['0.06241000', '28.17720000']]","[['0.06259000', '48.55680000'], ['0.06266000', '38.17020000'], ['0.06268000', '3.40270000'], ['0.06269000', '15.50490000'], ['0.06451000', '10.53170000'], ['0.06452000', '32.36270000']]",1693387174341,0.062545,9.000000000000674e-05,150.54840000000002
ETHBTC,[],"[['0.06259000', '48.54470000'], ['0.06260000', '33.29480000'], ['0.06263000', '39.32330000']]",1693387175341,,,
ETHBTC,"[['0.06158000', '8.49880000']]","[['0.06259000', '48.54140000']]",1693387176341,0.062085,0.001010000000000004,57.0402
ETHBTC,"[['0.06241000', '81.27520000'], ['0.06158000', '8.49710000']]","[['0.06259000', '48.53700000'], ['0.06260000', '27.69480000'], ['0.06261000', '62.59760000'], ['0.06269000', '52.40690000']]",1693387177341,0.0625,0.00018000000000000654,129.8122
ETHBTC,"[['0.06238000', '5.53800000'], ['0.06235000', '4.05520000']]","[['0.06259000', '48.53530000'], ['0.06266000', '37.48380000'], ['0.06268000', '4.08910000'], ['0.06297000', '5.29800000']]",1693387178341,0.062485,0.0002100000000000088,54.0733
ETHBTC,"[['0.06238000', '8.53800000']]","[['0.06314000', '3.43220000']]",1693387179341,0.06276,0.0007600000000000037,11.9702
